80555267,0.07401159983945121
58689994,0.031469753003670595
09325181,0.02224907676977792
45122861,0.01694906700209319
98150917,0.016827296732174066
44627071,0.016563720108648945
02594308,0.014770065287023751
03221250,0.012617053709731377
76231433,0.011553826238055198
38795447,0.010654865743380013
69188185,0.009647148355380289
24973627,0.009503959989740353
59878097,0.0070575712780782405
61350845,0.006586592051054644
54485062,0.006178069089465567
82687742,0.005128273911618449
52373733,0.005091777707930805
27535826,0.0042570789973496986
94335042,0.0037801805670685776
23824108,0.0036814429918886208
77795763,0.003600754721987801
31044686,0.003105092866367101
47914064,0.003004007731185798
42621818,0.00283810179596673
92526266,0.0028115006638950533
94916406,0.002677575652314085
93028276,0.0025883345594449746
52697289,0.0022976780434458373
76410230,0.002283589905175883
05542114,0.0022703061519175876
30333670,0.0021732258981937507
07373219,0.0021184006504281557
09274118,0.002049468004705004
28563363,0.0020055248148158063
28728034,0.0020054667603969147
66809324,0.0019036845960523695
55026084,0.001878214747691117
41693013,0.0018097500111107574
17449671,0.001731652009513084
33914484,0.0016902759005027663
34653947,0.0016785838009247692
19134896,0.0016554275316213837
38344350,0.0016399763677616627
45815634,0.0016381242598896525
24323067,0.0016235948862092574
82475007,0.0016229770524075829
80498939,0.0016125916075940003
89245864,0.0015766647488347748
29375552,0.0015754587828366886
84587032,0.001554943654086309
19645726,0.001536515157698537
67591272,0.0015188919769326345
06591983,0.0014994221103726351
24060415,0.0014692977514878566
49048202,0.0014544051392829914
03058917,0.0013991056529000674
61007903,0.0013863645219013333
50784236,0.0013720283835603198
75348855,0.0013614979168173594
20957207,0.0013532812567131644
91999952,0.0013432954134496038
06227683,0.0013424398728827754
13373528,0.001334893901069247
15108281,0.0013271493985766041
11650811,0.0013248312946182537
78719967,0.0013216809465938894
06919945,0.0013107950984773999
61988212,0.0013081670922043312
23967573,0.0012959679589068555
94901527,0.0012911192645199043
38847431,0.0012847832503732346
96949508,0.0012827116884788481
93296485,0.0012721219614619157
36409771,0.0012623885398302232
94006288,0.0012591416737020686
52652934,0.0012571095865012891
56533510,0.001245010306275882
37838003,0.0012407501142265224
42770687,0.0012388291853525307
83884372,0.0012211197331804511
03080602,0.0012135180119195723
58967663,0.001211375930746955
53313037,0.0012052104118869188
30761410,0.0012029793520398355
28414534,0.001201064479031665
67856153,0.0011927773778625155
99542026,0.0011881266820541986
20208171,0.0011782049118504946
55764018,0.0011639115041727468
29802113,0.0011552406094715055
57931882,0.001151494229595973
01515726,0.0011403702097841821
27820148,0.0011398691826383768
04764554,0.0011237410576681814
19962408,0.0011177761480510536
58270100,0.0011137817604450278
69818227,0.0011015154492163028
36500669,0.0010902539081789515
34567028,0.0010764217724797771
30712893,0.0010721233734427356
40194135,0.0010690525283581494
74763284,0.001057061153357825
24079199,0.001048044763051307
54008183,0.0010402602219874743
44275165,0.0010397943112551503
43605512,0.0010203390069865325
12419892,0.0009905893698111722
41063085,0.0009838734521060253
51132026,0.0009793213806701133
79351098,0.0009437649188738423
45993263,0.0009371369934498533
93353023,0.0009282696847471341
72671805,0.000927502790997837
11293741,0.0009268672810398544
09618794,0.0009215331344364765
10586779,0.0009072889238273368
18008813,0.0008977390259721709
65309483,0.0008932418507530376
24186775,0.0008885960480580393
37748255,0.0008839106994610001
64905118,0.0008838902046802847
60304548,0.0008824709822530807
69265621,0.0008811960960036496
53208899,0.0008765964089696829
79676127,0.0008761376910814575
63707960,0.0008750343794388981
80604445,0.0008744723190442337
99539472,0.0008695418758405803
77706012,0.0008607390346001018
43914903,0.0008450470858347329
29340973,0.0008432892365022558
19180611,0.0008420484185034009
71754339,0.0008348106529715959
11884948,0.0008347539381914466
48604782,0.0008290128349159372
77147301,0.0008082757204875315
34118074,0.0008040464525541783
27996235,0.0007909587630646528
53649508,0.0007865271290197711
47135827,0.0007857891724812671
40571602,0.0007847232698240903
09017708,0.0007832840653671986
09006025,0.0007810119809682216
48584398,0.0007802580550908016
07108841,0.0007753304028160267
53381550,0.0007690299034918552
07112697,0.000767304066551534
32536009,0.0007640517307184094
93196492,0.0007565434857450747
41731284,0.0007540403986868287
72940899,0.0007522819732723652
31034215,0.0007485992737483548
50202645,0.0007471054981751643
37301861,0.0007437484568192809
23105251,0.0007388686892966068
81812678,0.0007366282493475715
81407129,0.0007361242499378981
24715607,0.000725595213213587
40033527,0.0007245073409862334
47751534,0.0007156230860622997
00793566,0.0007087914655585555
94086832,0.0007082611184671303
13985064,0.0006988274408489164
75312036,0.0006966181615258716
31023831,0.0006961001104472848
75033613,0.0006924863226381677
99995325,0.0006922710650364076
72602405,0.0006911265202193206
33180283,0.0006903335276505602
73701627,0.0006876876422751647
57122302,0.00068559759635491
07264196,0.0006805137180149928
22154436,0.0006797370970925128
89923784,0.0006797335610285656
44327169,0.0006768325580503529
96376818,0.0006657760580994177
49210087,0.000661957782441001
71855275,0.0006585651754999734
81937251,0.0006583301861704888
55545690,0.0006546877655114309
19847488,0.0006530814964322664
30255549,0.0006496924900281395
41215826,0.0006466826583432998
99317785,0.0006441306402347163
03892409,0.0006439061689598981
78086577,0.0006406339359723726
00488973,0.0006403379505340475
42042693,0.0006394612088190582
31973772,0.0006359807682606528
